key,dates
30736,12/23/2017
30736,9/4/2017
30736,9/17/2017
30736,11/11/2017
30736,12/25/2017
30736,6/24/2017
30736,12/17/2017
30736,12/24/2017
30736,5/28/2017
30736,10/1/2017
30736,10/15/2017
30736,10/7/2017
30736,12/31/2017
3734,5/13/2017
3734,5/27/2017
3734,6/17/2017
3734,7/1/2017
3734,11/25/2017
3734,12/17/2017
3734,1/2/2017
3734,1/16/2017
3734,2/20/2017
3734,5/6/2017
3734,6/10/2017
3734,7/22/2017
3734,7/29/2017
3734,8/5/2017
3734,8/6/2017
3734,10/14/2017
3734,10/21/2017
3734,10/29/2017
3734,11/4/2017
3734,4/23/2017
3734,6/11/2017
3734,11/11/2017
3734,12/9/2017
3734,10/8/2017
3734,5/7/2017
3734,4/1/2017
3734,7/8/2017
3734,7/16/2017
3734,8/19/2017
3734,9/2/2017
3734,11/18/2017
3734,12/3/2017
3734,12/23/2017
3734,12/30/2017
3734,11/12/2017
3734,11/19/2017
3734,11/26/2017
3734,2/26/2017
25964,4/2/2017
25964,6/17/2017
25964,7/8/2017
25964,11/25/2017
25964,12/25/2017
25964,12/31/2017
25964,5/28/2017
25964,7/4/2017
25964,7/29/2017
25964,11/11/2017
25964,1/21/2017
25964,2/20/2017
25964,7/2/2017
25964,8/13/2017
25964,12/24/2017
25964,6/24/2017
2986,1/29/2017
2986,8/13/2017
2986,3/12/2017
2986,5/29/2017
2986,11/11/2017
2986,11/26/2017
2986,12/3/2017
2986,11/19/2017
2986,11/25/2017
2986,6/3/2017
2986,7/2/2017
2986,9/9/2017
2986,10/22/2017
2986,4/23/2017
2986,7/23/2017
11584,2/20/2017
11584,4/9/2017
11584,6/3/2017
11584,6/17/2017
11584,9/16/2017
11584,9/30/2017
11584,11/18/2017
11584,1/8/2017
11584,4/16/2017
11584,4/23/2017
11584,8/5/2017
11584,8/26/2017
11584,11/11/2017
11584,11/23/2017
11584,12/3/2017
11584,12/9/2017
11584,12/16/2017
11584,5/28/2017
11584,6/25/2017
11584,9/24/2017
11584,2/11/2017
11584,4/8/2017
11584,4/30/2017
11584,5/7/2017
11584,8/19/2017
11584,8/20/2017
11584,11/19/2017
11584,12/10/2017
11584,2/5/2017
11584,2/12/2017
11584,5/20/2017
11584,5/21/2017
11584,6/10/2017
11584,6/18/2017
11584,7/4/2017
11584,7/22/2017
11584,7/23/2017
11584,8/13/2017
11584,9/23/2017
11584,10/22/2017
11584,11/26/2017
11584,12/17/2017
11584,12/25/2017
11584,12/31/2017
11584,3/5/2017
11584,11/25/2017
11584,12/2/2017
11584,5/13/2017
17185,1/8/2017
17185,8/19/2017
17185,9/2/2017
17185,11/23/2017
17185,7/23/2017
17185,8/12/2017
17185,11/26/2017
17185,11/11/2017
17185,4/23/2017
8512,2/19/2017
8512,3/5/2017
8512,5/20/2017
8512,3/12/2017
8512,4/14/2017
8512,5/29/2017
8512,7/4/2017
8512,7/8/2017
8512,9/2/2017
8512,12/30/2017
8512,2/25/2017
8512,5/27/2017
8512,11/18/2017
8512,11/23/2017
8512,12/3/2017
8512,3/4/2017
8512,4/22/2017
8512,4/23/2017
8512,11/19/2017
8512,12/9/2017
8512,12/24/2017
8512,12/25/2017
8512,12/31/2017
8512,1/28/2017
8512,11/26/2017
8512,7/1/2017
8512,1/8/2017
8512,1/15/2017
8512,1/22/2017
8512,8/19/2017
8512,9/30/2017
8512,12/2/2017
8512,1/16/2017
10190,9/3/2017
10190,11/19/2017
10190,11/23/2017
10190,12/9/2017
10190,12/16/2017
10190,12/30/2017
10190,9/10/2017
61192,11/25/2017
61192,8/12/2017
61192,7/1/2017
61192,6/3/2017
61192,12/25/2017
61192,5/6/2017
61192,11/11/2017
64356,1/16/2017
64356,5/14/2017
64356,5/28/2017
64356,10/1/2017
64356,11/11/2017
64356,12/25/2017
64356,1/21/2017
64356,3/5/2017
64356,3/11/2017
64356,3/12/2017
64356,6/3/2017
64356,6/24/2017
64356,7/4/2017
64356,8/6/2017
64356,9/2/2017
64356,9/3/2017
64356,9/4/2017
64356,11/18/2017
64356,11/23/2017
64356,12/3/2017
64356,12/9/2017
64356,12/24/2017
64356,12/31/2017
64356,11/25/2017
64356,2/5/2017
64356,12/2/2017
64356,12/16/2017
64356,6/10/2017
64356,5/13/2017
64356,8/19/2017
64356,8/20/2017
64356,9/24/2017
64356,10/29/2017
64356,1/14/2017
64356,2/20/2017
64356,10/14/2017
64356,12/17/2017
64356,12/30/2017
185836,6/11/2017
185836,11/5/2017
185836,11/18/2017
185836,11/19/2017
185836,12/16/2017
185836,1/2/2017
185836,1/16/2017
185836,4/8/2017
185836,6/10/2017
185836,10/7/2017
185836,11/11/2017
185836,11/12/2017
185836,11/23/2017
185836,11/25/2017
185836,11/26/2017
185836,12/2/2017
185836,12/10/2017
185836,12/17/2017
185836,12/24/2017
185836,12/30/2017
185836,2/20/2017
185836,8/6/2017
185836,4/22/2017
185836,4/29/2017
185836,6/17/2017
185836,7/9/2017
185836,12/3/2017
185836,12/9/2017
185836,4/9/2017
185836,4/1/2017
185836,8/20/2017
185836,7/8/2017
185836,1/7/2017
20659,3/5/2017
20659,7/1/2017
20659,3/18/2017
20659,4/16/2017
20659,5/13/2017
20659,5/29/2017
20659,10/14/2017
20659,11/11/2017
20659,11/18/2017
20659,4/29/2017
20659,5/6/2017
20659,12/9/2017
20659,8/12/2017
20659,8/13/2017
20659,9/23/2017
20659,11/19/2017
20659,12/16/2017
20659,12/25/2017
20659,12/31/2017
20659,6/25/2017
27885,2/18/2017
27885,7/8/2017
27885,9/30/2017
27885,12/2/2017
27885,12/10/2017
27885,12/17/2017
27885,12/23/2017
27885,2/19/2017
27885,4/1/2017
27885,4/14/2017
27885,5/14/2017
27885,6/3/2017
27885,8/6/2017
27885,9/23/2017
27885,10/15/2017
27885,11/11/2017
27885,12/24/2017
27885,11/23/2017
27885,2/25/2017
27885,2/26/2017
27885,11/19/2017
27885,11/26/2017
27885,7/16/2017
27885,9/17/2017
27885,11/18/2017
27885,12/30/2017
27885,11/25/2017
27885,3/4/2017
27885,11/12/2017
136648,2/5/2017
136648,5/20/2017
136648,5/29/2017
136648,7/9/2017
136648,7/23/2017
136648,8/19/2017
136648,8/26/2017
136648,11/25/2017
136648,11/26/2017
136648,1/16/2017
136648,2/11/2017
136648,8/6/2017
136648,11/11/2017
136648,6/24/2017
136648,7/29/2017
136648,1/21/2017
136648,5/6/2017
136648,12/31/2016
136648,1/14/2017
136648,1/15/2017
136648,9/16/2017
136648,11/19/2017
136648,12/2/2017
136648,12/3/2017
136648,12/25/2017
136648,12/31/2017
136648,11/12/2017
136648,10/28/2017
136648,10/21/2017
19859,11/12/2017
19859,7/4/2017
19859,7/22/2017
19859,8/5/2017
19859,11/25/2017
19859,11/18/2017
19859,4/9/2017
19859,8/19/2017
19859,6/18/2017
64061,4/23/2017
64061,8/5/2017
64061,11/11/2017
64061,6/25/2017
64061,12/2/2017
64061,6/11/2017
64061,7/8/2017
64061,7/30/2017
64061,8/19/2017
64061,8/27/2017
64061,11/23/2017
64061,11/26/2017
64061,12/24/2017
64061,9/3/2017
64061,11/19/2017
64061,12/9/2017
64061,12/16/2017
196160,5/7/2017
196160,11/19/2017
196160,1/16/2017
196160,11/25/2017
196160,8/6/2017
196160,5/14/2017
196160,2/20/2017
196160,5/6/2017
196160,5/13/2017
196160,4/8/2017
23569,6/17/2017
23569,11/12/2017
23569,12/3/2017
23569,6/10/2017
23569,7/1/2017
23569,8/6/2017
23569,11/25/2017
23569,12/2/2017
23569,12/31/2017
23569,2/20/2017
23569,6/18/2017
23569,12/9/2017
23569,2/18/2017
23569,10/15/2017
23569,12/24/2017
23569,12/25/2017
23569,4/30/2017
23569,11/26/2017
179413,5/21/2017
179413,11/18/2017
179413,12/2/2017
179413,8/5/2017
179413,12/31/2017
179413,9/2/2017
179413,1/1/2017
179413,1/29/2017
179413,2/20/2017
179413,5/6/2017
179413,5/7/2017
179413,1/28/2017
179413,1/7/2017
179413,2/11/2017
179413,7/30/2017
179413,10/8/2017
179413,11/26/2017
7977,2/12/2017
7977,4/29/2017
7977,5/13/2017
7977,5/29/2017
7977,6/4/2017
7977,7/4/2017
7977,7/15/2017
7977,11/23/2017
7977,12/10/2017
7977,2/26/2017
7977,4/23/2017
7977,6/3/2017
7977,6/24/2017
7977,7/8/2017
7977,10/14/2017
7977,11/12/2017
7977,12/17/2017
7977,12/23/2017
7977,11/11/2017
7977,12/2/2017
7977,4/22/2017
7977,6/11/2017
7977,6/18/2017
7977,4/14/2017
7977,4/30/2017
7977,5/21/2017
7977,6/10/2017
7977,7/23/2017
7977,7/29/2017
7977,7/30/2017
7977,8/12/2017
7977,9/2/2017
7977,9/17/2017
7977,11/19/2017
7977,11/25/2017
7977,12/3/2017
7977,12/25/2017
7977,12/31/2017
7977,2/20/2017
7977,9/10/2017
7977,11/18/2017
185128,6/10/2017
185128,7/4/2017
185128,10/22/2017
185128,4/14/2017
185128,4/30/2017
185128,3/12/2017
185128,7/15/2017
185128,11/18/2017
185128,11/25/2017
185128,12/2/2017
185128,7/1/2017
20779,1/28/2017
20779,8/26/2017
20779,8/27/2017
20779,10/22/2017
20779,7/4/2017
20779,1/15/2017
20779,1/22/2017
20779,2/5/2017
20779,2/11/2017
20779,2/20/2017
20779,2/25/2017
20779,3/12/2017
20779,3/19/2017
20779,3/26/2017
20779,4/14/2017
20779,5/13/2017
20779,8/13/2017
20779,10/1/2017
20779,12/3/2017
20779,12/30/2017
20779,10/8/2017
20779,1/2/2017
20779,2/19/2017
20779,5/20/2017
20779,5/21/2017
20779,5/29/2017
20779,7/2/2017
20779,7/9/2017
20779,7/29/2017
20779,8/6/2017
20779,8/20/2017
20779,9/17/2017
20779,10/21/2017
20779,11/5/2017
20779,11/11/2017
20779,11/12/2017
20779,11/18/2017
20779,11/19/2017
20779,11/23/2017
20779,11/25/2017
20779,11/26/2017
20779,12/2/2017
20779,12/10/2017
20779,4/22/2017
20779,8/19/2017
20779,2/12/2017
20779,6/10/2017
20779,6/18/2017
20779,12/9/2017
20779,12/31/2017
20779,12/31/2016
20779,1/7/2017
20779,1/8/2017
20779,1/29/2017
20779,2/4/2017
20779,3/11/2017
20779,3/25/2017
20779,4/2/2017
20779,4/9/2017
20779,4/16/2017
20779,5/27/2017
20779,6/3/2017
20779,6/25/2017
20779,7/16/2017
20779,7/23/2017
20779,7/30/2017
20779,8/12/2017
20779,9/9/2017
20779,9/10/2017
20779,9/23/2017
20779,9/30/2017
20779,12/16/2017
20779,12/17/2017
20779,12/23/2017
20779,12/24/2017
20779,12/25/2017
20779,1/16/2017
20779,4/8/2017
20779,6/4/2017
20779,9/3/2017
20779,9/4/2017
20779,10/7/2017
20779,3/5/2017
20779,2/26/2017
20779,6/24/2017
20779,6/17/2017
170617,1/1/2017
170617,2/18/2017
170617,4/1/2017
170617,4/8/2017
170617,7/9/2017
170617,7/30/2017
170617,8/12/2017
170617,1/15/2017
170617,1/16/2017
170617,1/21/2017
170617,1/22/2017
170617,2/5/2017
170617,2/19/2017
170617,3/4/2017
170617,4/9/2017
170617,4/14/2017
170617,4/23/2017
170617,6/3/2017
170617,6/4/2017
170617,6/10/2017
170617,7/15/2017
170617,7/23/2017
170617,8/13/2017
170617,8/19/2017
170617,10/7/2017
170617,10/22/2017
170617,11/5/2017
170617,11/11/2017
170617,11/18/2017
170617,11/19/2017
170617,11/23/2017
170617,11/25/2017
170617,12/17/2017
170617,12/23/2017
170617,12/31/2017
170617,4/15/2017
170617,5/13/2017
170617,1/2/2017
170617,2/12/2017
170617,2/20/2017
170617,3/5/2017
170617,3/11/2017
170617,4/22/2017
170617,5/28/2017
170617,6/11/2017
170617,7/16/2017
170617,7/22/2017
170617,7/29/2017
170617,9/3/2017
170617,10/1/2017
170617,10/8/2017
170617,11/4/2017
170617,12/2/2017
170617,12/9/2017
170617,12/24/2017
170617,1/14/2017
170617,7/4/2017
170617,9/16/2017
170617,11/26/2017
170617,12/3/2017
170617,3/18/2017
170617,1/7/2017
170617,4/30/2017
170617,5/27/2017
170617,5/29/2017
170617,8/6/2017
170617,10/14/2017
170617,10/28/2017
170617,1/28/2017
170617,9/4/2017
170617,9/9/2017
170617,2/4/2017
170617,3/26/2017
170617,4/2/2017
170617,4/16/2017
170617,5/7/2017
170617,6/17/2017
170617,6/25/2017
170617,7/1/2017
170617,7/8/2017
170617,8/20/2017
170617,8/26/2017
170617,8/27/2017
170617,9/17/2017
170617,9/23/2017
170617,9/24/2017
170617,10/15/2017
170617,11/12/2017
170617,12/10/2017
170617,12/16/2017
170617,12/25/2017
170617,12/30/2017
170617,5/20/2017
170617,5/21/2017
170617,3/12/2017
170617,9/10/2017
170617,10/21/2017
170617,10/29/2017
170617,2/11/2017
170617,5/6/2017
170617,7/2/2017
170617,6/24/2017
170617,6/18/2017
170617,3/25/2017
177225,11/19/2017
177225,11/25/2017
177225,11/26/2017
177225,11/4/2017
177225,7/4/2017
177225,12/30/2017
177225,5/20/2017
177225,6/25/2017
177225,7/1/2017
177225,7/22/2017
177225,9/17/2017
177225,10/21/2017
177225,11/11/2017
177225,11/23/2017
177225,12/2/2017
177225,12/3/2017
177225,12/9/2017
177225,12/10/2017
177225,11/18/2017
177225,4/29/2017
177225,1/1/2017
177225,6/11/2017
177225,7/29/2017
177225,7/30/2017
177225,8/12/2017
177225,8/20/2017
177225,8/27/2017
177225,9/2/2017
177225,9/16/2017
3650,10/22/2017
3650,12/25/2017
3650,2/19/2017
3650,4/2/2017
3650,4/14/2017
3650,4/29/2017
3650,4/30/2017
3650,5/13/2017
3650,5/20/2017
3650,6/3/2017
3650,6/11/2017
3650,6/24/2017
3650,7/2/2017
3650,7/8/2017
3650,7/30/2017
3650,9/2/2017
3650,9/3/2017
3650,10/1/2017
3650,11/4/2017
3650,11/5/2017
3650,11/18/2017
3650,12/9/2017
3650,12/23/2017
3650,2/12/2017
3650,4/15/2017
3650,4/22/2017
3650,5/6/2017
3650,8/5/2017
3650,8/6/2017
3650,11/11/2017
3650,12/2/2017
3650,12/24/2017
3650,1/16/2017
3650,2/20/2017
3650,11/19/2017
3650,5/27/2017
3650,6/18/2017
3650,7/16/2017
3650,7/22/2017
3650,7/23/2017
3650,7/29/2017
3650,8/12/2017
3650,8/13/2017
3650,8/20/2017
3650,9/17/2017
3650,10/14/2017
3650,11/23/2017
3650,11/25/2017
3650,12/10/2017
3650,12/16/2017
3650,12/17/2017
3650,12/30/2017
3650,12/31/2017
3650,7/4/2017
26658,4/30/2017
26658,6/25/2017
26658,1/1/2017
26658,1/16/2017
26658,2/20/2017
26658,4/1/2017
26658,5/13/2017
26658,5/20/2017
26658,6/24/2017
26658,10/14/2017
26658,11/12/2017
26658,11/18/2017
26658,12/9/2017
26658,10/7/2017
26658,5/28/2017
26658,10/1/2017
26658,11/11/2017
26658,11/25/2017
26658,12/2/2017
26658,12/3/2017
26658,5/21/2017
26658,8/12/2017
6867,1/2/2017
6867,5/13/2017
6867,5/14/2017
6867,6/18/2017
6867,7/23/2017
6867,11/19/2017
6867,11/26/2017
6867,12/10/2017
6867,1/1/2017
6867,4/14/2017
6867,7/4/2017
6867,11/25/2017
6867,12/2/2017
6867,12/24/2017
6867,12/30/2017
6867,1/7/2017
6867,4/9/2017
6867,10/21/2017
6867,4/30/2017
6867,11/5/2017
6867,7/29/2017
6867,1/15/2017
6867,2/18/2017
6867,5/7/2017
6867,6/17/2017
6867,6/24/2017
6867,7/16/2017
6867,7/22/2017
6867,7/30/2017
6867,8/19/2017
6867,8/20/2017
6867,12/3/2017
6867,12/25/2017
6867,12/31/2017
6867,2/5/2017
62732,1/16/2017
62732,3/11/2017
62732,5/6/2017
62732,6/3/2017
62732,6/24/2017
62732,12/2/2017
62732,2/4/2017
62732,5/13/2017
62732,5/27/2017
62732,8/12/2017
62732,10/15/2017
62732,10/22/2017
62732,5/14/2017
62732,11/26/2017
62732,12/16/2017
62732,6/11/2017
62732,7/9/2017
62732,4/1/2017
62732,5/29/2017
62732,7/4/2017
62732,7/22/2017
62732,12/17/2017
62732,12/23/2017
62732,12/30/2017
62732,6/10/2017
1045,3/26/2017
1045,6/24/2017
1045,7/22/2017
1045,7/23/2017
1045,2/19/2017
1045,3/4/2017
1045,8/12/2017
1045,11/12/2017
1045,11/23/2017
1045,1/2/2017
1045,3/11/2017
1045,4/23/2017
1045,5/29/2017
1045,6/3/2017
1045,7/4/2017
1045,7/8/2017
1045,8/5/2017
1045,11/19/2017
1045,11/25/2017
1045,4/16/2017
1045,2/4/2017
1045,7/29/2017
1045,9/10/2017
1045,7/30/2017
1045,1/7/2017
1045,4/14/2017
1045,1/28/2017
1045,3/12/2017
1045,6/4/2017
1045,2/20/2017
1045,2/26/2017
1045,5/14/2017
1045,8/13/2017
1045,8/19/2017
1045,12/10/2017
1045,12/17/2017
1045,12/23/2017
1045,12/24/2017
1045,12/30/2017
1045,12/2/2017
1045,4/29/2017
1045,5/20/2017
1045,12/9/2017
1045,8/6/2017
1045,11/5/2017
1045,6/10/2017
1045,5/6/2017
1045,5/7/2017
1045,1/22/2017
1045,9/4/2017
1045,10/29/2017
187490,12/9/2017
187490,8/6/2017
187490,9/16/2017
187490,9/30/2017
187490,11/18/2017
187490,11/26/2017
187490,12/3/2017
187490,7/29/2017
187490,11/19/2017
187490,11/25/2017
187490,9/17/2017
187490,7/23/2017
187490,8/12/2017
187490,9/2/2017
187490,10/7/2017
187490,11/12/2017
187490,12/25/2017
187490,6/25/2017
31587,1/2/2017
31587,2/5/2017
31587,4/1/2017
31587,8/13/2017
31587,11/25/2017
31587,11/26/2017
31587,12/3/2017
31587,12/30/2017
31587,4/8/2017
31587,5/28/2017
31587,6/11/2017
31587,8/27/2017
31587,11/19/2017
31587,12/10/2017
31587,12/17/2017
31587,9/23/2017
31587,9/24/2017
31587,12/2/2017
31587,3/4/2017
31587,5/7/2017
31587,5/29/2017
31587,11/23/2017
31587,12/9/2017
31587,2/18/2017
31587,1/15/2017
31587,2/11/2017
31587,2/19/2017
31587,2/25/2017
31587,2/26/2017
31587,5/14/2017
31587,5/20/2017
31587,7/4/2017
31587,7/15/2017
31587,7/29/2017
31587,7/30/2017
31587,8/12/2017
31587,8/19/2017
31587,9/3/2017
31587,10/1/2017
31587,12/24/2017
31587,8/26/2017
31587,11/11/2017
31587,2/4/2017
31587,6/3/2017
9850,12/3/2017
9850,1/14/2017
9850,2/4/2017
9850,3/4/2017
9850,3/12/2017
9850,4/29/2017
9850,5/21/2017
9850,5/29/2017
9850,6/11/2017
9850,6/17/2017
9850,7/29/2017
9850,8/12/2017
9850,10/8/2017
9850,11/12/2017
9850,11/18/2017
9850,11/23/2017
9850,11/25/2017
9850,12/9/2017
9850,12/10/2017
9850,12/25/2017
9850,12/30/2017
9850,8/19/2017
9850,1/15/2017
9850,1/16/2017
9850,5/6/2017
9850,7/22/2017
9850,8/5/2017
9850,9/16/2017
9850,10/7/2017
9850,10/14/2017
9850,10/21/2017
9850,10/28/2017
9850,11/4/2017
9850,11/11/2017
9850,4/23/2017
9850,7/9/2017
9850,6/18/2017
9850,7/4/2017
9850,1/22/2017
9850,4/14/2017
9850,4/30/2017
9850,5/7/2017
9850,5/20/2017
9850,6/4/2017
9850,11/5/2017
9850,12/2/2017
9850,12/16/2017
9850,12/23/2017
9850,2/5/2017
9850,1/7/2017
9850,1/8/2017
9850,1/21/2017
9850,2/12/2017
9850,2/19/2017
9850,2/20/2017
9850,4/15/2017
9850,4/16/2017
9850,5/13/2017
9850,5/14/2017
9850,5/28/2017
9850,6/3/2017
9850,6/10/2017
9850,6/24/2017
9850,6/25/2017
9850,7/15/2017
9850,7/16/2017
9850,7/30/2017
9850,8/13/2017
9850,8/26/2017
9850,8/27/2017
9850,9/2/2017
9850,9/23/2017
9850,9/24/2017
9850,9/30/2017
9850,10/15/2017
9850,11/19/2017
9850,11/26/2017
9850,12/24/2017
9850,12/31/2017
9850,1/2/2017
14934,1/21/2017
14934,2/26/2017
14934,3/4/2017
14934,4/30/2017
14934,5/13/2017
14934,5/28/2017
14934,5/29/2017
14934,7/23/2017
14934,11/19/2017
14934,11/23/2017
14934,11/25/2017
14934,11/26/2017
14934,12/17/2017
14934,1/16/2017
14934,4/22/2017
14934,6/11/2017
14934,6/24/2017
14934,7/22/2017
14934,7/29/2017
14934,12/25/2017
14934,12/31/2017
14934,12/10/2017
14934,4/29/2017
14934,6/10/2017
14934,7/8/2017
14934,7/9/2017
14934,12/24/2017
14934,6/25/2017
14934,3/11/2017
14934,2/18/2017
14934,5/27/2017
14934,6/17/2017
14934,1/2/2017
14934,2/12/2017
14934,2/20/2017
14934,3/5/2017
14934,4/15/2017
14934,5/21/2017
14934,6/18/2017
14934,7/15/2017
14934,7/16/2017
14934,8/12/2017
14934,9/16/2017
14934,11/11/2017
14934,11/12/2017
14934,12/2/2017
14934,12/9/2017
14934,11/5/2017
14934,8/27/2017
14934,10/22/2017
61567,2/18/2017
61567,2/19/2017
61567,2/25/2017
61567,6/10/2017
61567,6/11/2017
61567,6/18/2017
61567,7/4/2017
61567,7/8/2017
61567,7/29/2017
61567,8/19/2017
61567,8/26/2017
61567,12/10/2017
61567,5/21/2017
61567,5/29/2017
61567,6/17/2017
61567,6/24/2017
61567,7/1/2017
61567,9/23/2017
61567,1/8/2017
61567,11/4/2017
61567,11/5/2017
61567,1/21/2017
61567,2/4/2017
61567,5/7/2017
61567,8/20/2017
61567,10/21/2017
61567,10/28/2017
61567,11/11/2017
61567,11/12/2017
61567,11/18/2017
61567,11/19/2017
61567,12/17/2017
61567,4/14/2017
61567,1/16/2017
61567,2/20/2017
61567,2/26/2017
61567,4/22/2017
61567,4/23/2017
61567,4/29/2017
61567,5/6/2017
61567,5/20/2017
61567,6/3/2017
61567,8/12/2017
61567,8/13/2017
61567,9/2/2017
61567,9/16/2017
61567,9/17/2017
61567,10/8/2017
61567,11/26/2017
61567,12/3/2017
61567,12/23/2017
61567,12/24/2017
61567,12/30/2017
61567,11/23/2017
61567,10/14/2017
61567,12/31/2017
26495,4/23/2017
26495,7/4/2017
26495,3/11/2017
26495,8/12/2017
26495,8/19/2017
26495,5/6/2017
26495,6/10/2017
26495,11/4/2017
26495,12/25/2017
26495,4/16/2017
23432,8/19/2017
23432,10/8/2017
23432,10/15/2017
23432,10/22/2017
23432,3/19/2017
23432,4/30/2017
23432,8/12/2017
23432,9/24/2017
23432,9/30/2017
23432,10/1/2017
23432,10/28/2017
23432,10/29/2017
23432,12/9/2017
23432,12/30/2017
23432,11/11/2017
23432,11/18/2017
23432,11/25/2017
23432,12/25/2017
23432,12/2/2017
23432,11/23/2017
23432,1/2/2017
23432,1/16/2017
23432,11/26/2017
23432,12/31/2017
23432,5/28/2017
23432,7/9/2017
23432,9/2/2017
23432,9/3/2017
23432,9/10/2017
23432,10/7/2017
23432,10/14/2017
23432,12/23/2017
23432,4/8/2017
27925,5/28/2017
27925,11/23/2017
27925,12/3/2017
27925,12/9/2017
27925,12/16/2017
27925,5/20/2017
27925,9/4/2017
27925,12/24/2017
27925,12/25/2017
27925,4/22/2017
27925,4/23/2017
27925,9/16/2017
27925,1/7/2017
27925,1/8/2017
2176,1/22/2017
2176,5/6/2017
2176,7/8/2017
2176,8/12/2017
2176,5/29/2017
2176,9/2/2017
2176,11/25/2017
2176,9/30/2017
2176,3/26/2017
2176,9/3/2017
2176,2/25/2017
2176,2/26/2017
2176,5/7/2017
2176,8/5/2017
2176,8/6/2017
2176,11/4/2017
2176,6/24/2017
2176,10/7/2017
2176,12/2/2017
2176,3/4/2017
2176,3/5/2017
2176,2/18/2017
2176,7/22/2017
2176,10/8/2017
2176,4/22/2017
2176,11/18/2017
2176,4/30/2017
2176,1/16/2017
2176,1/14/2017
2176,9/17/2017
6788,3/25/2017
6788,1/16/2017
6788,3/4/2017
6788,7/30/2017
6788,11/12/2017
6788,11/25/2017
6788,12/2/2017
6788,12/3/2017
6788,12/17/2017
6788,4/9/2017
6788,7/1/2017
6788,7/29/2017
6788,8/26/2017
6788,10/14/2017
6788,12/24/2017
6788,9/10/2017
6788,5/29/2017
6788,6/25/2017
6788,10/28/2017
6788,3/19/2017
6788,6/18/2017
6788,12/30/2017
6788,2/19/2017
6788,2/20/2017
6788,3/11/2017
6788,4/29/2017
6788,5/14/2017
6788,7/9/2017
6788,7/23/2017
6788,8/12/2017
6788,8/19/2017
6788,11/18/2017
6788,11/23/2017
6788,11/26/2017
6788,12/23/2017
6788,12/31/2017
28742,9/23/2017
28742,12/31/2016
28742,2/26/2017
28742,4/29/2017
28742,5/13/2017
28742,11/4/2017
28742,12/31/2017
