firm_ID,quarter,trading_date
526325,12/31/2018,11/14/2018
526325,9/30/2019,8/20/2019
712797,3/31/2016,2/19/2016
712797,6/30/2016,5/12/2016
712797,9/30/2016,8/4/2016
712797,12/31/2016,10/28/2016
712797,3/31/2017,2/10/2017
712797,6/30/2017,4/28/2017
712797,9/30/2017,8/4/2017
712797,12/31/2017,11/3/2017
414305,3/31/2014,2/6/2014
414305,6/30/2014,4/30/2014
414305,12/31/2014,10/31/2014
414305,3/31/2015,2/5/2015
414305,6/30/2015,4/29/2015
B74FSG,6/30/2018,5/22/2018
407732,6/30/2013,4/25/2013
407732,6/30/2015,4/27/2015
407732,9/30/2015,7/27/2015
407732,12/31/2015,10/23/2015
407732,3/31/2016,2/1/2016
407732,6/30/2016,4/29/2016
407732,12/31/2016,10/28/2016
407732,6/30/2017,4/25/2017
407732,12/31/2017,10/30/2017
578424,9/30/2012,8/23/2012
578424,12/31/2012,11/8/2012
578424,3/31/2013,2/21/2013
578424,6/30/2013,5/15/2013
578424,12/31/2013,11/7/2013
555255,12/31/2015,10/21/2015
555255,12/31/2016,10/24/2016
555255,3/31/2017,2/14/2017
555255,12/31/2017,10/25/2017
555255,3/31/2018,2/20/2018
555255,6/30/2018,4/25/2018
555255,9/30/2018,7/24/2018
555255,12/31/2018,10/24/2018
555255,3/31/2019,2/20/2019
547311,9/30/2016,8/3/2016
547311,12/31/2016,11/10/2016
547311,3/31/2017,2/9/2017
547311,9/30/2017,8/2/2017
547311,3/31/2018,2/27/2018
547311,12/31/2018,11/7/2018
547311,6/30/2019,5/9/2019
547311,9/30/2019,8/7/2019
581006,9/30/2012,7/26/2012
581006,12/31/2012,10/25/2012
581006,3/31/2013,1/23/2013
581006,6/30/2013,5/6/2013
581006,9/30/2013,7/23/2013
581006,12/31/2013,10/23/2013
581006,6/30/2014,4/24/2014
581006,9/30/2014,7/23/2014
581006,12/31/2014,10/22/2014
581006,3/31/2015,1/23/2015
581006,6/30/2015,4/23/2015
581006,9/30/2015,7/23/2015
581006,12/31/2015,10/22/2015
581006,3/31/2016,1/28/2016
581006,9/30/2016,7/21/2016
581006,12/31/2016,10/20/2016
581006,3/31/2017,1/26/2017
581006,6/30/2017,4/27/2017
B63DG2,6/30/2017,5/17/2017
B5P7L4,6/30/2013,5/9/2013
B5P7L4,12/31/2013,11/14/2013
B5P7L4,9/30/2015,8/20/2015
B5P7L4,12/31/2015,11/10/2015
B5P7L4,3/31/2016,3/9/2016
B5P7L4,6/30/2016,5/11/2016
B5P7L4,12/31/2016,11/9/2016
B5P7L4,3/31/2018,2/13/2018
B5P7L4,6/30/2019,4/30/2019
B5P7L4,9/30/2019,10/1/2019
B2QKZ4,12/31/2013,11/4/2013
B2QKZ4,3/31/2014,3/21/2014
B2QKZ4,6/30/2014,5/12/2014
B2QKZ4,12/31/2014,11/6/2014
B2QKZ4,9/30/2015,8/25/2015
B1LGB1,9/30/2012,8/9/2012
BGQYC4,9/30/2015,7/30/2015
BGQYC4,3/31/2016,3/15/2016
BGQYC4,12/31/2016,10/31/2016
BGQYC4,3/31/2017,3/9/2017
BGQYC4,6/30/2017,4/28/2017
BGQYC4,9/30/2017,7/31/2017
BGQYC4,12/31/2017,10/31/2017
BGQYC4,3/31/2018,3/7/2018
BGQYC4,6/30/2018,5/2/2018
BGQYC4,9/30/2018,7/31/2018
BGQYC4,12/31/2018,10/31/2018
BGQYC4,3/31/2019,2/20/2019
BGQYC4,6/30/2019,4/30/2019
BGQYC4,9/30/2019,7/25/2019
BGQYC4,12/31/2019,10/30/2019
B0B9GS,9/30/2013,7/23/2013
B0B9GS,9/30/2017,7/20/2017
B0B9GS,9/30/2018,7/23/2018
557910,9/30/2012,7/25/2012
557910,12/31/2012,11/13/2012
557910,3/31/2013,2/28/2013
557910,6/30/2013,5/13/2013
557910,9/30/2013,7/30/2013
557910,12/31/2013,11/12/2013
557910,3/31/2014,2/27/2014
557910,6/30/2014,5/14/2014
557910,9/30/2014,7/30/2014
557910,12/31/2014,11/6/2014
557910,3/31/2015,2/26/2015
557910,6/30/2015,5/8/2015
557910,9/30/2015,7/29/2015
557910,12/31/2015,10/30/2015
557910,9/30/2017,7/28/2017
557910,12/31/2017,11/8/2017
557910,3/31/2018,2/27/2018
557910,6/30/2018,5/11/2018
557910,9/30/2018,7/26/2018
557910,12/31/2018,11/16/2018
557910,3/31/2019,3/1/2019
557910,6/30/2019,5/9/2019
B01ZVZ,9/30/2012,7/25/2012
B01ZVZ,12/31/2012,10/25/2012
B01ZVZ,3/31/2013,2/28/2013
B01ZVZ,6/30/2013,4/23/2013
B01ZVZ,9/30/2013,7/23/2013
B01ZVZ,12/31/2013,11/4/2013
B01ZVZ,3/31/2014,2/27/2014
B01ZVZ,3/31/2015,2/27/2015
B01ZVZ,6/30/2015,4/23/2015
B01ZVZ,9/30/2015,7/30/2015
B01ZVZ,12/31/2015,10/30/2015
B01ZVZ,3/31/2016,2/29/2016
B01ZVZ,6/30/2016,4/28/2016
B01ZVZ,9/30/2016,7/27/2016
B01ZVZ,12/31/2016,10/26/2016
B01ZVZ,3/31/2017,3/1/2017
B01ZVZ,6/30/2017,4/27/2017
B01ZVZ,12/31/2017,10/31/2017
B01ZVZ,3/31/2018,2/28/2018
B01ZVZ,6/30/2018,4/27/2018
B01ZVZ,9/30/2018,7/27/2018
B01ZVZ,12/31/2018,10/26/2018
B01ZVZ,6/30/2019,5/13/2019
B01ZVZ,9/30/2019,7/26/2019
B01ZVZ,12/31/2019,11/4/2019
B01FLQ,9/30/2012,8/31/2012
B01FLQ,12/31/2012,11/12/2012
B01FLQ,3/31/2013,2/28/2013
B01FLQ,6/30/2013,5/14/2013
B01FLQ,9/30/2013,8/29/2013
B01FLQ,12/31/2013,11/14/2013
B01FLQ,3/31/2015,2/27/2015
B01FLQ,6/30/2015,5/12/2015
B01FLQ,9/30/2015,7/31/2015
B01FLQ,12/31/2015,11/12/2015
B01FLQ,3/31/2016,2/25/2016
B01FLQ,6/30/2016,5/12/2016
B01FLQ,9/30/2016,7/29/2016
B01FLQ,12/31/2016,11/14/2016
B01FLQ,3/31/2017,2/28/2017
B01FLQ,3/31/2018,3/1/2018
B01FLQ,6/30/2018,5/10/2018
B01FLQ,12/31/2018,11/14/2018
B01FLQ,3/31/2019,2/27/2019
B01FLQ,6/30/2019,5/14/2019
B01FLQ,9/30/2019,7/29/2019
B01FLQ,12/31/2019,11/7/2019
BYP70L,3/31/2018,2/28/2018
BYP70L,6/30/2018,5/10/2018
BVRZ8L,6/30/2015,5/13/2015
B1YY66,9/30/2012,7/30/2012
B1YY66,12/31/2012,11/15/2012
B1YY66,3/31/2013,2/25/2013
B1YY66,9/30/2014,7/29/2014
B1YY66,6/30/2017,5/8/2017
B1YY66,9/30/2017,7/24/2017
B1YY66,12/31/2017,11/6/2017
B1YY66,3/31/2018,2/23/2018
B1YY66,6/30/2018,5/14/2018
B3MSM2,9/30/2012,8/3/2012
B3MSM2,12/31/2012,11/8/2012
B3MSM2,3/31/2013,2/27/2013
B3MSM2,9/30/2013,8/2/2013
B3MSM2,3/31/2014,2/28/2014
B3MSM2,6/30/2014,5/8/2014
B3MSM2,6/30/2015,5/7/2015
B3MSM2,12/31/2015,11/6/2015
B3MSM2,6/30/2016,5/5/2016
B3MSM2,9/30/2016,7/29/2016
B3MSM2,12/31/2016,11/4/2016
B3MSM2,3/31/2017,2/24/2017
B3MSM2,9/30/2017,7/28/2017
B3MSM2,3/31/2018,2/28/2018
B3MSM2,6/30/2018,5/4/2018
B3MSM2,9/30/2018,7/27/2018
B3MSM2,12/31/2018,11/7/2018
B3MSM2,3/31/2019,2/28/2019
B3MSM2,6/30/2019,5/8/2019
574422,3/31/2015,2/13/2015
574422,12/31/2015,10/26/2015
574422,3/31/2017,3/1/2017
574422,6/30/2017,5/15/2017
BM677T,9/30/2014,7/29/2014
BM677T,3/31/2015,2/27/2015
BM677T,6/30/2015,5/7/2015
BM677T,9/30/2015,7/28/2015
BM677T,3/31/2016,2/29/2016
B07VZ9,12/31/2012,10/31/2012
B07VZ9,6/30/2013,4/25/2013
B07VZ9,12/31/2015,10/22/2015
B07VZ9,3/31/2016,2/25/2016
B07VZ9,6/30/2016,4/21/2016
B07VZ9,9/30/2016,7/21/2016
B07VZ9,12/31/2016,10/20/2016
B07VZ9,3/31/2017,2/22/2017
B07VZ9,6/30/2017,4/20/2017
B07VZ9,9/30/2017,7/28/2017
B07VZ9,12/31/2017,10/19/2017
B07VZ9,3/31/2018,2/28/2018
B07VZ9,6/30/2018,4/19/2018
B07VZ9,9/30/2018,7/26/2018
B07VZ9,12/31/2018,10/25/2018
B07VZ9,3/31/2019,2/28/2019
B07VZ9,6/30/2019,4/25/2019
B07VZ9,9/30/2019,7/25/2019
B1X8QN,9/30/2012,7/25/2012
B1X8QN,12/31/2012,10/25/2012
B1X8QN,3/31/2013,1/24/2013
B1X8QN,6/30/2013,4/25/2013
B1X8QN,9/30/2013,7/25/2013
B1X8QN,12/31/2013,10/24/2013
B1X8QN,3/31/2014,1/23/2014
B1X8QN,6/30/2014,4/24/2014
B1X8QN,9/30/2014,7/24/2014
B1X8QN,12/31/2014,10/30/2014
B1X8QN,3/31/2015,1/29/2015
B1X8QN,6/30/2015,4/29/2015
B1X8QN,9/30/2015,7/24/2015
B1X8QN,12/31/2015,10/23/2015
B1X8QN,3/31/2016,1/29/2016
B1X8QN,6/30/2016,4/22/2016
B1X8QN,9/30/2016,7/22/2016
B1X8QN,3/31/2017,1/27/2017
B1X8QN,6/30/2017,4/28/2017
B1X8QN,9/30/2017,7/28/2017
B1X8QN,12/31/2017,10/27/2017
B1X8QN,6/30/2018,4/26/2018
B1X8QN,9/30/2018,7/27/2018
B1X8QN,12/31/2018,10/26/2018
B1X8QN,3/31/2019,2/1/2019
B1X8QN,6/30/2019,4/26/2019
B1X8QN,9/30/2019,7/26/2019
B1X8QN,12/31/2019,10/25/2019
570594,12/31/2017,10/26/2017
570594,3/31/2018,1/31/2018
547400,9/30/2012,7/19/2012
547400,12/31/2012,10/18/2012
547400,3/31/2013,1/21/2013
547400,6/30/2013,4/29/2013
547400,9/30/2014,7/24/2014
547400,12/31/2014,11/11/2014
547400,3/31/2016,1/21/2016
547400,6/30/2016,4/21/2016
547400,9/30/2016,7/21/2016
B18S76,9/30/2012,7/26/2012
B18S76,12/31/2012,10/30/2012
B18S76,3/31/2013,2/22/2013
B18S76,6/30/2013,4/30/2013
B18S76,9/30/2013,7/23/2013
B18S76,12/31/2013,10/31/2013
B18S76,3/31/2014,2/21/2014
B18S76,6/30/2014,4/30/2014
B18S76,9/30/2014,8/1/2014
B18S76,12/31/2014,10/31/2014
B18S76,3/31/2015,2/27/2015
B18S76,6/30/2015,4/30/2015
B18S76,9/30/2015,7/31/2015
B18S76,12/31/2015,10/30/2015
B18S76,3/31/2016,2/26/2016
B18S76,6/30/2016,4/28/2016
B18S76,9/30/2016,7/29/2016
B18S76,12/31/2016,10/28/2016
B18S76,3/31/2017,2/28/2017
B18S76,6/30/2017,4/27/2017
B18S76,9/30/2017,7/28/2017
B18S76,12/31/2017,10/27/2017
B18S76,3/31/2018,2/28/2018
B18S76,6/30/2018,4/26/2018
B18S76,9/30/2018,7/27/2018
B18S76,12/31/2018,10/31/2018
B18S76,6/30/2019,4/25/2019
B18S76,9/30/2019,7/31/2019
B283W9,12/31/2013,10/25/2013
B283W9,3/31/2014,1/31/2014
B283W9,6/30/2016,4/28/2016
B283W9,9/30/2016,7/29/2016
B283W9,12/31/2016,10/28/2016
B3BWWB,6/30/2012,5/15/2012
BX90C0,9/30/2015,8/4/2015
BX90C0,12/31/2015,10/23/2015
BX90C0,3/31/2016,2/19/2016
BX90C0,6/30/2016,4/22/2016
BX90C0,9/30/2016,7/29/2016
BX90C0,12/31/2016,10/28/2016
BX90C0,3/31/2017,2/17/2017
BX90C0,6/30/2017,4/28/2017
BX90C0,9/30/2017,7/28/2017
BX90C0,12/31/2017,11/14/2017
BX90C0,3/31/2018,2/16/2018
BX90C0,6/30/2018,4/27/2018
BX90C0,9/30/2018,7/27/2018
BX90C0,12/31/2018,11/9/2018
BX90C0,3/31/2019,2/22/2019
BX90C0,6/30/2019,5/7/2019
BX90C0,9/30/2019,7/26/2019
BX90C0,12/31/2019,11/14/2019
BLG2YZ,9/30/2014,8/28/2014
BLG2YZ,12/31/2014,11/25/2014
BLG2YZ,3/31/2015,3/4/2015
BLG2YZ,6/30/2015,6/22/2015
BLG2YZ,9/30/2015,8/27/2015
BLG2YZ,12/31/2015,11/12/2015
BLG2YZ,3/31/2016,2/25/2016
BLG2YZ,6/30/2016,6/20/2016
BLG2YZ,9/30/2016,8/26/2016
BLG2YZ,3/31/2017,2/28/2017
BLG2YZ,6/30/2017,6/27/2017
BLG2YZ,9/30/2017,8/25/2017
BLG2YZ,12/31/2017,11/29/2017
BLG2YZ,3/31/2018,2/28/2018
BLG2YZ,6/30/2018,6/27/2018
BLG2YZ,9/30/2018,8/29/2018
BLG2YZ,12/31/2018,11/28/2018
BLG2YZ,3/31/2019,2/28/2019
BLG2YZ,6/30/2019,6/25/2019
BLG2YZ,9/30/2019,8/29/2019
BLG2YZ,12/31/2019,11/19/2019
B1W7BK,9/30/2013,7/29/2013
B1W7BK,3/31/2014,2/26/2014
B1W7BK,6/30/2014,5/6/2014
B1W7BK,9/30/2014,7/30/2014
B1W7BK,3/31/2015,2/27/2015
B1W7BK,6/30/2015,4/29/2015
B1W7BK,9/30/2015,7/22/2015
B1W7BK,12/31/2015,11/12/2015
B1W7BK,6/30/2016,4/20/2016
B1W7BK,9/30/2016,9/21/2016
B1W7BK,12/31/2016,10/26/2016
B1W7BK,6/30/2017,4/26/2017
B1W7BK,12/31/2017,10/31/2017
B1W7BK,3/31/2018,2/20/2018
B1W7BK,6/30/2018,4/24/2018
B1W7BK,9/30/2018,7/24/2018
B1W7BK,12/31/2018,10/31/2018
B1W7BK,3/31/2019,2/26/2019
B1W7BK,6/30/2019,5/7/2019
B1W7BK,9/30/2019,7/31/2019
B1W7BK,12/31/2019,10/30/2019
B4WHFN,3/31/2017,2/28/2017
B4WHFN,6/30/2017,5/3/2017
B4WHFN,9/30/2017,7/27/2017
B4WHFN,12/31/2017,11/13/2017
B4WHFN,3/31/2018,3/6/2018
B4WHFN,6/30/2018,5/3/2018
B4WHFN,9/30/2019,7/29/2019
BYR4L2,6/30/2016,4/28/2016
BYR4L2,9/30/2016,7/28/2016
BYR4L2,12/31/2016,10/27/2016
BYR4L2,6/30/2017,4/28/2017
BYR4L2,12/31/2017,10/27/2017
B03851,12/31/2016,10/26/2016
B03851,3/31/2017,2/27/2017
B03851,6/30/2017,5/4/2017
B03851,12/31/2017,10/26/2017
B03851,3/31/2018,2/28/2018
B03851,6/30/2018,5/10/2018
B03851,9/30/2018,7/26/2018
B03851,12/31/2018,10/30/2018
B03851,3/31/2019,3/1/2019
B03851,6/30/2019,5/7/2019
B03851,9/30/2019,7/29/2019
B03851,12/31/2019,10/30/2019
578711,9/30/2012,7/27/2012
578711,12/31/2012,11/13/2012
578711,3/31/2013,2/28/2013
578711,6/30/2013,5/10/2013
578711,9/30/2013,8/5/2013
578711,12/31/2013,11/8/2013
578711,3/31/2014,3/3/2014
578711,6/30/2014,4/28/2014
578711,9/30/2014,8/1/2014
578711,3/31/2015,3/2/2015
578711,6/30/2015,5/13/2015
578711,9/30/2015,7/31/2015
578711,12/31/2015,11/12/2015
BYY3DX,3/31/2017,2/28/2017
BYY3DX,9/30/2017,7/28/2017
BYY3DX,12/31/2017,11/2/2017
BYY3DX,3/31/2018,2/28/2018
BYY3DX,6/30/2018,5/3/2018
BYY3DX,9/30/2018,7/27/2018
BH5M4T,9/30/2017,9/7/2017
BH5M4T,12/31/2017,11/15/2017
BH5M4T,3/31/2018,2/28/2018
BKJ9PT,3/31/2015,2/23/2015
BKJ9PT,6/30/2015,4/27/2015
BKJ9PT,3/31/2016,2/18/2016
B288C9,9/30/2014,7/23/2014
B288C9,12/31/2017,11/7/2017
B288C9,3/31/2018,2/21/2018
447621,9/30/2012,7/26/2012
447621,12/31/2012,11/14/2012
447621,3/31/2013,2/28/2013
447621,6/30/2013,5/9/2013
447621,9/30/2013,7/31/2013
447621,12/31/2013,10/31/2013
447621,3/31/2014,2/26/2014
447621,6/30/2014,4/30/2014
447621,9/30/2014,7/30/2014
447621,12/31/2014,10/30/2014
447621,3/31/2015,2/27/2015
447621,6/30/2015,5/11/2015
447621,9/30/2015,7/31/2015
447621,12/31/2015,11/5/2015
447621,3/31/2016,3/1/2016
447621,6/30/2016,5/9/2016
447621,9/30/2016,7/29/2016
447621,12/31/2016,11/14/2016
447621,3/31/2017,2/23/2017
447621,9/30/2017,7/28/2017
447621,12/31/2017,11/7/2017
447621,3/31/2018,2/27/2018
447621,9/30/2018,7/27/2018
447621,12/31/2018,11/7/2018
447621,3/31/2019,2/28/2019
447621,6/30/2019,5/9/2019
447621,9/30/2019,7/25/2019
447621,12/31/2019,11/5/2019
BP9DL9,1/31/2018,12/13/2017
BP9DL9,4/30/2018,3/14/2018
BP9DL9,7/31/2018,6/13/2018
BP9DL9,10/31/2018,9/12/2018
BD0PJ0,6/30/2018,5/14/2018
BD0PJ0,9/30/2018,7/30/2018
BD0PJ0,12/31/2018,11/15/2018
BD0PJ0,3/31/2019,2/26/2019
BD0PJ0,9/30/2019,7/29/2019
BKJ95B,9/30/2016,9/12/2016
BKJ95B,3/31/2018,2/26/2018
BKJ95B,6/30/2018,5/11/2018
BKJ95B,9/30/2018,7/27/2018
BKJ95B,12/31/2018,11/13/2018
BKJ95B,3/31/2019,2/27/2019
BYWPFX,12/31/2016,11/3/2016
BYWPFX,3/31/2017,2/24/2017
BYWPFX,9/30/2017,7/27/2017
B1G40S,9/30/2012,7/26/2012
B1G40S,3/31/2013,2/6/2013
B1G40S,6/30/2013,5/3/2013
B1G40S,12/31/2015,11/4/2015
B1G40S,6/30/2016,5/3/2016
B1G40S,9/30/2016,7/27/2016
B1G40S,9/30/2018,7/26/2018
BH3SX4,6/30/2019,5/7/2019
573829,12/31/2012,11/7/2012
573829,3/31/2013,2/27/2013
573829,6/30/2013,5/10/2013
573829,9/30/2013,7/30/2013
573829,12/31/2013,11/7/2013
573829,3/31/2014,2/28/2014
573829,6/30/2014,5/13/2014
573829,9/30/2014,8/19/2014
573829,12/31/2014,11/11/2014
573829,3/31/2015,3/2/2015
573829,6/30/2015,5/12/2015
573829,9/30/2015,7/31/2015
573829,12/31/2015,11/3/2015
573829,3/31/2016,2/25/2016
573829,6/30/2018,5/8/2018
573829,9/30/2018,7/30/2018
573829,12/31/2018,11/7/2018
573829,3/31/2019,2/27/2019
573829,9/30/2019,7/31/2019
573829,12/31/2019,11/7/2019
BNGNB7,3/31/2015,2/27/2015
BNGNB7,6/30/2015,5/13/2015
BNGNB7,9/30/2015,9/1/2015
BNGNB7,12/31/2015,11/4/2015
BNGNB7,6/30/2016,5/12/2016
BNGNB7,9/30/2016,9/22/2016
BNGNB7,12/31/2016,11/15/2016
BNGNB7,3/31/2017,2/28/2017
BNGNB7,6/30/2017,5/12/2017
BNGNB7,12/31/2017,11/15/2017
459306,9/30/2018,8/13/2018
459306,12/31/2018,11/6/2018
459306,3/31/2019,2/27/2019
459306,6/30/2019,5/8/2019
459306,9/30/2019,9/9/2019
BD9BPN,9/30/2017,7/26/2017
BD9BPN,12/31/2017,10/31/2017
BD9BPN,3/31/2018,2/22/2018
BD9BPN,6/30/2018,5/9/2018
BD9BPN,9/30/2018,7/24/2018
BD9BPN,12/31/2018,10/31/2018
BD9BPN,3/31/2019,2/28/2019
BD9BPN,6/30/2019,5/8/2019
BD9BPN,9/30/2019,7/24/2019
BD9BPN,12/31/2019,10/31/2019
457178,9/30/2013,8/30/2013
457178,12/31/2013,11/14/2013
457178,3/31/2014,2/27/2014
457178,6/30/2014,5/6/2014
457178,9/30/2014,8/29/2014
457178,12/31/2014,11/3/2014
457178,3/31/2015,2/26/2015
457178,6/30/2015,4/29/2015
457178,9/30/2015,7/28/2015
457178,12/31/2015,11/12/2015
457178,3/31/2016,2/26/2016
457178,6/30/2016,5/10/2016
457178,9/30/2016,7/28/2016
457178,12/31/2016,11/15/2016
457178,6/30/2017,5/11/2017
457178,9/30/2017,7/26/2017
457178,3/31/2018,2/28/2018
457178,6/30/2018,5/9/2018
457178,9/30/2018,7/26/2018
467278,12/31/2016,1/31/2017
BXC8GV,9/30/2015,7/22/2015
BXC8GV,12/31/2015,10/26/2015
B8CLHY,6/30/2013,5/7/2013
B8CLHY,12/31/2013,11/15/2013
B1YJJX,3/31/2015,3/24/2015
B1YJJX,6/30/2015,5/5/2015
BD6FXN,6/30/2017,4/26/2017
BD6FXN,9/30/2017,7/27/2017
BD6FXN,12/31/2017,11/2/2017
BD6FXN,3/31/2018,2/19/2018
BD6FXN,9/30/2018,8/1/2018
BD6FXN,12/31/2018,10/31/2018
566935,9/30/2014,7/24/2014
566935,12/31/2014,11/6/2014
566935,6/30/2015,5/7/2015
566935,9/30/2015,7/30/2015
566935,12/31/2015,11/12/2015
566935,9/30/2016,7/28/2016
566935,12/31/2016,11/3/2016
B01CP2,9/30/2012,7/26/2012
B01CP2,12/31/2012,11/8/2012
B01CP2,3/31/2013,2/28/2013
B01CP2,6/30/2013,4/29/2013
B01CP2,9/30/2015,7/29/2015
B01CP2,12/31/2015,11/10/2015
B01CP2,6/30/2016,5/5/2016
B01CP2,9/30/2016,7/27/2016
B01CP2,12/31/2016,11/10/2016
B01CP2,9/30/2017,7/26/2017
B01CP2,12/31/2017,11/6/2017
B01CP2,3/31/2018,1/30/2018
B01CP2,6/30/2018,5/4/2018
B01CP2,9/30/2018,7/27/2018
B01CP2,12/31/2018,11/6/2018
B01CP2,3/31/2019,1/29/2019
B01CP2,6/30/2019,5/7/2019
B01CP2,9/30/2019,7/30/2019
B1YVKJ,3/31/2018,2/14/2018
B1YVKJ,6/30/2018,5/10/2018
B1YVKJ,9/30/2018,9/27/2018
B1YVKJ,12/31/2018,11/15/2018
B1YVKJ,3/31/2019,2/26/2019
B1YVKJ,6/30/2019,5/14/2019
B1YVKJ,9/30/2019,9/25/2019
B0PP3G,12/31/2014,11/14/2014
B0PP3G,3/31/2015,2/27/2015
B0PP3G,6/30/2015,5/7/2015
B0PP3G,9/30/2015,7/31/2015
B1KKBX,9/30/2018,7/18/2018
B1KKBX,6/30/2019,4/26/2019
B1KKBX,9/30/2019,7/18/2019
733268,12/31/2018,10/25/2018
733268,9/30/2019,7/17/2019
733268,12/31/2019,10/24/2019
733268,3/31/2019,2/5/2019
733268,6/30/2019,4/24/2019
BZ0Y0T,12/31/2018,10/25/2018
BYXPJQ,3/31/2019,2/13/2019
BF17YL,3/31/2018,1/29/2018
BF17YL,6/30/2018,5/4/2018
BF17YL,9/30/2018,7/19/2018
BF17YL,12/31/2018,10/22/2018
BF17YL,3/31/2019,2/4/2019
BF17YL,6/30/2019,5/7/2019
BF17YL,9/30/2019,7/18/2019
BF17YL,12/31/2019,10/22/2019
BYPC1T,12/31/2018,10/19/2018
BYPC1T,3/31/2019,2/5/2019
BYPC1T,6/30/2019,4/25/2019
BYPC1T,9/30/2016,7/19/2016
BYPC1T,12/31/2016,10/21/2016
BYPC1T,3/31/2017,2/2/2017
BYPC1T,6/30/2017,4/26/2017
BYPC1T,12/31/2017,10/20/2017
BYPC1T,3/31/2018,2/6/2018
BYPC1T,6/30/2018,4/26/2018
BYPC1T,9/30/2018,7/18/2018
BZ1N26,6/30/2019,5/3/2019
BZ1N26,9/30/2019,7/19/2019
BZ1N26,12/31/2019,10/24/2019
BVGH0K,6/30/2018,4/24/2018
BVGH0K,9/30/2018,7/16/2018
BVGH0K,12/31/2018,10/24/2018
BVGH0K,3/31/2019,2/5/2019
BVGH0K,6/30/2019,4/25/2019
774332,9/30/2012,8/10/2012
774332,12/31/2012,11/9/2012
774332,12/31/2013,11/7/2013
774332,3/31/2014,2/13/2014
774332,6/30/2014,4/24/2014
774332,9/30/2014,8/7/2014
774332,12/31/2014,11/5/2014
774332,3/31/2015,2/11/2015
774332,3/31/2018,2/15/2018
B1Y9QT,3/31/2015,2/20/2015
BD6DG2,9/30/2017,7/19/2017
B1KKBX,9/30/2012,7/19/2012
B1KKBX,12/31/2012,10/22/2012
B1KKBX,3/31/2013,2/1/2013
B1KKBX,6/30/2013,4/25/2013
B1KKBX,9/30/2013,7/19/2013
B1KKBX,12/31/2013,10/25/2013
B1KKBX,3/31/2014,1/31/2014
B1KKBX,6/30/2014,4/25/2014
B1KKBX,9/30/2014,7/18/2014
B1KKBX,12/31/2014,10/20/2014
B1KKBX,3/31/2015,1/28/2015
B1KKBX,9/30/2016,7/20/2016
B1KKBX,12/31/2016,10/28/2016
B1KKBX,3/31/2017,2/1/2017
B1KKBX,6/30/2017,4/28/2017
B1KKBX,12/31/2017,10/27/2017
733268,9/30/2012,7/17/2012
733268,12/31/2012,10/23/2012
733268,3/31/2013,2/5/2013
733268,6/30/2013,4/23/2013
733268,9/30/2014,7/17/2014
733268,12/31/2014,10/28/2014
733268,3/31/2015,2/3/2015
733268,6/30/2015,4/23/2015
733268,9/30/2015,7/16/2015
733268,12/31/2015,10/27/2015
733268,3/31/2016,2/2/2016
733268,6/30/2016,4/25/2016
733268,9/30/2016,7/18/2016
733268,12/31/2016,10/25/2016
733268,3/31/2017,1/31/2017
733268,6/30/2017,4/26/2017
733268,9/30/2017,7/17/2017
733268,12/31/2017,10/25/2017
733268,3/31/2018,1/30/2018
733268,6/30/2018,4/23/2018
BZ0Y0T,12/31/2015,10/23/2015
BZ0Y0T,3/31/2016,2/25/2016
BZ0Y0T,6/30/2016,4/28/2016
BZ0Y0T,9/30/2016,7/27/2016
BZ0Y0T,12/31/2016,10/28/2016
BZ0Y0T,3/31/2017,2/23/2017
BZ0Y0T,6/30/2017,4/26/2017
BZ0Y0T,9/30/2017,8/17/2017
BZ0Y0T,12/31/2017,10/25/2017
BZ0Y0T,3/31/2018,2/23/2018
BZ0Y0T,6/30/2018,4/25/2018
703252,12/31/2012,11/21/2012
703252,3/31/2013,2/21/2013
BJ4XBW,6/30/2014,4/17/2014
BJ4XBW,9/30/2014,7/18/2014
BJ4XBW,12/31/2014,10/17/2014
BJ4XBW,3/31/2015,2/5/2015
BJ4XBW,6/30/2015,4/21/2015
BJ4XBW,9/30/2015,7/21/2015
BJ4XBW,12/31/2015,10/21/2015
BJ4XBW,3/31/2016,2/8/2016
BJ4XBW,6/30/2016,4/21/2016
BVGH0K,9/30/2015,7/15/2015
BVGH0K,12/31/2015,10/21/2015
BVGH0K,3/31/2016,2/5/2016
BVGH0K,6/30/2016,4/20/2016
BVGH0K,12/31/2016,10/20/2016
BVGH0K,3/31/2018,2/6/2018
BKBF4F,9/30/2019,7/19/2019
BDVLJ3,9/30/2018,7/26/2018
BDVLJ3,12/31/2018,10/26/2018
BDVLJ3,3/31/2019,2/8/2019
BDVLJ3,6/30/2019,4/29/2019
724037,6/30/2018,4/20/2018
724037,9/30/2018,7/18/2018
724037,12/31/2018,10/16/2018
724037,3/31/2019,1/29/2019
724037,6/30/2019,4/17/2019
724037,9/30/2019,7/16/2019
724037,12/31/2019,10/24/2019
BDVP4H,6/30/2018,4/26/2018
BDVP4H,9/30/2018,8/23/2018
BDVP4H,12/31/2018,11/8/2018
BDVP4H,3/31/2019,2/14/2019
BDVP4H,6/30/2019,5/9/2019
BDVP4H,9/30/2019,7/11/2019
BDVP4H,12/31/2019,10/24/2019
BDTYV8,9/30/2019,8/13/2019
BJV12J,9/30/2019,7/19/2019
BJV12J,12/31/2019,10/24/2019
BZBXJW,6/30/2019,4/25/2019
